79.236 60.7164 6.6425
85.05 62.5932 6.37922
66.852 61.1151 6.5869
81.756 60.8605 6.62078
95.868 60.9873 6.59392
72.54 61.4333 6.54213
107.802 62.2898 6.42249
76.248 62.5696 6.39756
113.886 62.2172 6.43871
78.282 61.5696 6.53116
92.592 61.5773 6.52833
83.97 60.9607 6.61124
107.442 62.6874 6.37644
95.004 61.5719 6.53052
102.654 61.6166 6.52271
99.828 62.366 6.4258
85.14 60.8124 6.63182
82.998 61.0003 6.60054
74.682 61.1695 6.57943
98.01 62.5618 6.39257
75.24 62.3731 6.42375
107.37 61.6263 6.52436
68.4 62.0849 6.45722
96.3 62.6915 6.3824
75.906 61.273 6.55635
84.708 60.9373 6.61387
78.048 61.7343 6.50652
67.77 60.8309 6.63168
108.162 61.0569 6.59213
81.81 61.3778 6.55652
87.426 62.0374 6.45422
76.698 61.6009 6.52662
78.228 61.7447 6.50517
89.604 62.3902 6.42941
85.104 60.8543 6.62512
114.534 62.7961 6.36836
93.348 62.7508 6.37617
87.876 61.2979 6.5643
91.98 62.5699 6.403
108.252 61.4309 6.54433
70.29 62.4252 6.41781
72.144 62.1243 6.45344
78.606 61.7565 6.50303
85.896 62.4666 6.40524
97.128 60.7025 6.64746
55.494 62.339 6.4318
98.19 62.0703 6.46117
96.192 61.1094 6.58411
108.45 62.0388 6.46919
65.88 62.7598 6.37646
92.808 62.4081 6.41146
108.162 62.0021 6.47168
111.51 61.9898 6.47602
92.628 60.9249 6.62187
85.032 61.0507 6.60226
99.252 62.5139 6.40497
64.206 61.3933 6.56188
81.18 62.0351 6.46586
108.018 61.9842 6.47133
75.636 62.7144 6.38242
90.18 62.4996 6.40837
99.558 60.9704 6.60725
87.948 60.9202 6.61992
93.618 61.9469 6.48901
60.66 60.6464 6.6507
70.992 62.3929 6.41715
85.896 62.2452 6.44311
102.366 62.048 6.47517
79.02 61.1848 6.57463
76.374 61.6852 6.51488
107.298 61.1038 6.5835
75.474 61.867 6.47903
98.91 60.8972 6.62053
64.872 62.0129 6.47483
78.39 62.7744 6.37391
103.23 62.0177 6.46844
104.382 61.169 6.58961
91.746 61.7803 6.5041
106.848 62.4047 6.42493
76.896 61.5427 6.53546
107.964 61.0868 6.60127
103.014 61.7994 6.48939
84.042 61.5006 6.54131
78.264 61.1013 6.59455
112.536 62.5876 6.38961
82.602 60.7432 6.63024
75.942 62.3739 6.43552
82.674 62.7884 6.36609
85.716 60.7608 6.63658
102.672 61.0945 6.58506
75.24 61.3386 6.55761
90.864 61.7046 6.51799
87.984 62.8605 6.36287
96.138 61.0729 6.5962
99.684 62.1955 6.45082
69.066 62.6689 6.38398
81.936 61.6338 6.52183
84.168 61.5705 6.52652
80.37 61.5356 6.53185
68.832 61.6317 6.51829
106.542 60.8439 6.62426
114.39 62.665 6.38761
74.34 61.8406 6.49232
70.47 61.6924 6.50576
93.078 61.9145 6.48445
66.6 62.104 6.46755
100.566 62.263 6.43829
87.246 61.7765 6.49844
71.298 61.6457 6.51587
113.418 62.3064 6.42126
100.098 60.8556 6.63245
87.3 61.194 6.58001
73.404 61.241 6.57205
107.226 61.4874 6.5365
111.87 61.4491 6.55131
105.66 62.3446 6.43133
81.972 61.0277 6.60302
71.334 60.7946 6.62466
108.702 60.8866 6.62056
93.636 62.5639 6.38495
78.21 61.815 6.49214
109.368 62.5304 6.39817
83.43 61.7641 6.50329
72.018 61.174 6.57524
107.946 61.906 6.48485
102.762 62.5019 6.41566
77.472 61.3519 6.56482
65.772 61.8018 6.49926
83.124 61.7626 6.50606
99.774 62.1399 6.45495
73.98 61.6282 6.51541
89.964 61.5388 6.53404
71.46 61.1691 6.57324
95.22 62.3943 6.41912
69.066 61.2479 6.57023
98.892 62.1979 6.43881
61.668 61.6186 6.52303
112.698 62.027 6.46485
104.832 61.041 6.59649
79.596 62.8175 6.36275
63.18 60.9747 6.61359
111.942 61.808 6.4978
74.88 60.7002 6.63013
98.226 62.7176 6.37846
78.858 60.6357 6.65433
68.076 62.2153 6.44911
85.266 62.31 6.4331
75.636 62.5725 6.39874
90.918 61.977 6.47758
100.494 61.6675 6.51087
83.268 61.4996 6.53276
90.72 61.4712 6.5443
91.152 61.6907 6.51326
90.036 60.7044 6.64402
72.234 61.2241 6.57984
91.836 62.1873 6.46267
88.74 62.1081 6.45349
78.48 61.0072 6.60736
87.498 62.1815 6.44873
102.816 62.6137 6.39411
107.802 60.6678 6.64739
80.388 61.3561 6.5513
93.168 62.5806 6.39961
72.072 60.843 6.61364
76.482 62.7747 6.36989
70.704 62.2686 6.43258
109.908 62.396 6.41726
108.126 61.4367 6.54094
72.072 62.132 6.44445
84.078 62.1475 6.45534
98.316 62.8579 6.3603
80.676 62.8498 6.36383
93.474 61.5584 6.52939
91.476 62.8048 6.37838
90.486 61.2119 6.58116
72.468 62.0627 6.46568
103.788 62.1905 6.45225
91.836 60.9575 6.6068
63.594 61.2357 6.56666
86.958 61.1523 6.58649
103.464 61.4114 6.54691
104.4 62.3421 6.41993
101.7 60.7682 6.63812
78.426 62.1469 6.45643
68.922 62.4439 6.40944
98.1 62.57 6.39602
83.052 61.3591 6.55633
67.824 61.4846 6.54121
89.298 62.5155 6.40225
66.996 62.2165 6.44322
82.368 62.2517 6.43846
71.55 60.6579 6.65366
83.682 62.6143 6.39294
86.832 60.6677 6.64195
103.41 62.2992 6.43172
78.912 62.7 6.38014
97.974 61.8946 6.48165
101.79 61.1176 6.58711
98.316 60.885 6.60496
70.92 61.4339 6.53964
69.93 61.7468 6.49259
90.432 61.19 6.58644
93.798 62.5336 6.38941
86.868 61.5558 6.52981
102.582 62.6872 6.38589
108.648 61.4327 6.54906
95.346 61.856 6.49987
71.226 61.5871 6.52065
73.746 62.4651 6.42193
110.718 62.4559 6.41505
64.962 61.0497 6.59284
83.88 60.6963 6.64565
92.898 61.0497 6.59305
98.694 62.6096 6.39071
108.99 62.4936 6.40511
96.606 60.8495 6.63394
66.96 61.0589 6.59781
102.438 61.1563 6.5784
94.482 62.2401 6.44306
73.728 61.5656 6.53677
106.2 62.0079 6.46969
77.076 62.5514 6.39293
72.198 60.6575 6.64469
85.176 61.8625 6.48752
112.572 61.7822 6.50106
83.664 62.61 6.39145
92.196 60.7495 6.63058
75.114 60.7478 6.63943
73.98 61.4081 6.54771
72.036 62.4758 6.41056
79.866 61.5619 6.53155
91.44 62.8725 6.3558
68.904 62.847 6.36569
72.612 61.3038 6.56495
108.144 61.9603 6.47865
94.446 60.8249 6.63275
111.582 60.8125 6.63582
77.994 61.0675 6.59971
78.156 62.4854 6.41079
100.134 62.0676 6.46438
102.042 61.4382 6.55009
91.458 62.7211 6.3787
73.296 61.4022 6.54796
75.204 61.9559 6.48172
78.534 61.1237 6.58897
70.83 62.0782 6.45978
74.16 60.7887 6.63135
84.186 61.5261 6.53696
95.472 61.4802 6.5425
92.124 60.8569 6.62038
73.944 61.6756 6.51037
106.074 61.3192 6.56072
109.512 61.9739 6.46864
70.182 62.8281 6.36767
77.544 61.6267 6.51641
84.114 61.3938 6.55652
81.684 62.0359 6.47283
81.486 62.3776 6.41729
85.176 61.2844 6.56789
79.758 62.3485 6.43097
96.516 62.6615 6.3712
102.888 61.3806 6.54703
83.25 60.8794 6.62469
85.428 61.129 6.57761
106.02 62.1037 6.45823
67.194 61.8881 6.49225
85.5 62.6931 6.38755
95.508 62.1436 6.44941
90.9 61.0781 6.59896
101.52 61.3276 6.57193
89.28 62.7776 6.37662
105.642 61.8052 6.48972
79.956 61.5325 6.53512
89.298 61.0904 6.58916
90.18 61.611 6.52601
107.766 62.4391 6.40061
91.656 62.4496 6.40894
78.786 61.2477 6.57052
84.42 60.8329 6.61635
87.408 62.2184 6.44141
86.418 62.2846 6.43577
103.554 60.8028 6.62497
80.982 60.8809 6.62399
91.35 61.5185 6.5233
66.312 62.5087 6.40253
98.172 60.8159 6.63122
94.482 62.5885 6.39492
111.06 61.957 6.48583
82.332 62.8487 6.35918
83.34 61.9199 6.48224
111.564 62.1535 6.45465
105.498 62.6362 6.39235
90 61.8724 6.48905
82.494 61.4552 6.53933
101.43 61.3682 6.55321
75.078 60.7384 6.63582
83.448 61.9283 6.48593
95.292 62.1676 6.45674
91.152 61.6226 6.51721
107.892 62.1882 6.45379
115.56 61.8069 6.50586
106.632 60.8706 6.62401
91.098 61.0972 6.5835
108.126 62.8162 6.37135
103.932 60.7506 6.6403
98.91 62.4009 6.41779
79.47 60.7784 6.6292
55.242 62.7896 6.35961
71.64 62.7593 6.37317
90.396 60.8646 6.61712
82.818 62.2547 6.44037
