187.416 52.2523 3.91233
175.824 55.6377 5.39782
190.278 53.7609 4.05297
164.808 52.7199 4.32944
170.946 54.1591 4.15426
152.172 53.35 4.40181
157.104 54.6416 5.38321
186.624 55.2469 3.72711
196.65 52.0034 4.56064
187.02 53.6313 4.37101
196.596 54.9636 3.60451
200.232 54.6419 4.96019
176.31 52.3742 5.09987
172.71 55.7134 5.66498
187.74 58.8641 3.90344
183.024 56.077 5.75115
199.602 56.4441 5.28973
174.618 53.0737 4.58474
187.668 53.7724 3.73867
160.416 55.4024 4.16447
186.372 52.7263 4.46931
174.96 54.9023 5.20709
170.172 54.4263 4.42305
188.244 53.2871 3.79179
164.268 49.548 4.53771
197.01 57.5185 3.3218
198.594 53.4202 5.1191
161.244 57.3106 3.93448
181.17 55.2519 5.71038
195.804 51.2434 4.18636
178.074 52.9642 3.82682
186.606 52.3957 4.51422
159.39 54.7966 4.07767
158.598 52.9506 5.03309
157.896 56.0945 5.06642
187.434 53.29 3.9545
200.232 55.623 5.25785
171.792 55.9081 3.79998
162.198 52.171 4.3861
184.158 52.6818 4.1757
165.726 56.3397 5.32017
170.136 54.7538 5.0904
203.112 51.6664 4.2924
189.846 58.0017 3.57409
197.388 50.0258 4.47221
176.922 57.63 3.30327
174.942 56.2167 5.33534
178.11 55.5266 4.57594
175.968 53.1533 3.80376
194.598 53.4989 5.392
166.95 58.2729 3.39011
172.53 52.658 4.62807
184.068 55.9069 4.37655
159.534 57.0226 3.37587
160.02 59.6265 3.53463
170.064 54.846 5.49619
183.24 58.0826 3.26727
168.03 57.2447 3.49424
163.512 54.4154 4.4305
181.8 55.9821 4.66624
182.43 50.8833 4.38239
161.91 52.974 5.02833
187.2 50.7817 4.55381
186.714 54.0064 5.18548
192.006 55.543 5.81861
180.072 53.011 4.28555
182.79 57.6181 3.31252
181.314 54.487 5.2672
190.638 55.6222 4.83491
167.922 57.5361 3.77595
173.16 55.8511 4.23958
163.404 58.0415 3.41442
186.426 52.0575 4.70585
183.924 56.4617 3.74306
167.796 54.1729 5.58787
178.614 56.1266 4.36867
181.368 55.1681 5.72703
156.366 57.1519 3.36094
199.224 55.4093 4.59801
162.684 54.8716 4.6711
178.956 53.6537 4.20795
195.642 54.164 3.83642
165.15 58.1711 3.55137
186.696 57.0084 3.96904
197.406 55.2244 3.58097
163.638 55.0173 4.7865
164.844 56.374 4.04418
166.464 56.1967 3.62597
193.968 56.7357 3.86162
149.886 53.6919 4.20775
159.12 55.0163 4.19894
189.396 53.3304 5.26582
179.496 58.0482 3.99977
193.32 52.4838 4.79285
181.422 51.1764 4.34861
191.358 50.0845 4.48296
188.172 54.2553 5.43095
163.08 58.3811 4.10904
188.568 56.27 5.18099
165.798 57.4947 3.9275
168.606 56.9069 4.41426
183.618 56.1278 4.92694
181.08 55.5736 5.94437
170.892 51.5919 4.61062
199.782 55.6238 4.42427
174.6 56.7459 3.69643
168.948 55.6296 5.2586
184.446 54.7008 3.80813
187.722 57.2359 4.38335
188.73 56.6673 4.44584
193.68 57.0504 4.39722
178.794 55.8549 4.2468
183.798 56.6461 4.30734
202.194 53.5723 4.7961
171.756 59.3038 3.56802
195.21 55.5367 4.58116
160.326 52.3225 4.07262
162.666 54.3883 3.98057
165.924 54.963 4.05966
194.058 56.4861 3.73574
192.78 60.5691 3.71434
178.938 54.1208 4.30841
161.91 57.3294 4.22532
181.602 58.6879 3.34256
158.742 55.0437 4.77692
159.714 58.3763 3.66883
168.678 56.1856 3.47541
164.178 59.1456 3.58827
159.858 52.334 5.12267
174.456 50.7739 4.54882
191.088 53.1096 5.14578
157.752 56.0806 5.33565
153.81 53.0783 5.01357
178.038 53.5236 4.95114
182.196 54.7508 4.52592
171.612 59.4349 3.55941
204.066 53.5987 4.07338
187.992 53.929 4.61712
171.432 56.0892 5.48531
147.762 55.2553 5.17519
193.878 50.837 4.53637
199.962 56.3582 4.61449
181.98 53.7309 3.89119
179.694 57.923 4.01608
163.494 55.8019 5.51696
196.362 56.9002 3.83614
195.318 57.5218 3.91909
155.448 57.0276 3.37402
180.432 53.6986 5.20779
170.262 54.1369 4.90041
170.838 54.9798 5.19203
162.162 51.907 5.02013
197.694 55.1851 5.16593
161.784 53.6239 4.50464
162.918 58.2932 3.38429
168.192 53.7827 4.93862
174.654 55.355 3.55756
158.112 55.3832 4.30249
171.27 55.3323 5.44542
184.788 55.345 4.60776
165.348 55.8044 4.54418
194.418 56.4605 3.89461
185.256 56.6298 4.44438
172.548 51.4576 4.14605
166.464 55.2916 3.71681
181.386 52.8472 4.31226
166.788 57.4269 4.19909
189.414 53.0763 5.14768
190.926 55.4738 4.00399
151.146 53.8644 4.48409
170.1 55.7846 3.67042
187.344 52.0411 4.56221
196.776 57.9619 3.86963
182.322 52.3964 5.09892
168.444 53.5782 4.07716
196.218 57.9553 3.5573
196.542 54.7397 5.36627
183.078 54.339 3.98886
155.484 52.4277 4.19297
191.502 56.8223 4.29154
189.792 51.7822 4.87599
198.792 60.1455 3.62885
158.022 54.6144 3.80598
172.224 53.979 5.32924
168.174 58.0407 3.71945
166.446 54.9744 4.50837
171.252 52.5838 4.33295
158.076 51.4513 4.9094
182.286 56.3398 3.75163
189.702 57.4929 3.48125
179.01 51.4947 4.77041
161.136 52.7595 4.31514
163.746 55.6148 5.67219
166.356 51.5159 4.61577
171.486 54.3583 4.28433
167.796 57.9489 3.7196
176.706 53.6095 4.6471
160.326 53.0058 5.1627
186.264 53.9503 5.04801
178.92 55.335 3.86804
187.488 54.9493 4.79719
186.66 57.3286 4.22402
165.582 51.2999 4.65102
184.266 55.6236 5.54097
172.278 54.6955 4.9538
180.666 53.1604 5.28474
161.604 51.8604 4.57165
169.182 50.0157 4.49333
177.408 54.0862 5.45512
165.294 54.0998 5.44777
178.272 53.7939 4.78819
161.478 51.3495 4.64677
194.634 52.274 4.08089
176.742 51.795 4.11554
162.702 54.4622 4.70471
192.888 57.2237 4.09865
163.404 56.0547 5.47915
164.52 53.0007 4.88951
177.84 57.82 3.57753
193.842 58.0414 3.42626
164.466 55.4346 5.83569
161.622 56.1196 3.6312
189.684 55.2494 4.03646
185.922 56.423 3.88709
164.484 55.5715 4.43709
167.724 57.4692 3.92445
170.928 56.2418 4.91397
191.448 55.1552 4.32622
171.396 56.3926 4.61983
187.29 54.2467 5.15298
161.37 49.8197 4.53132
169.722 54.4618 4.97808
174.096 60.2086 3.61206
183.384 55.4277 3.70933
184.95 57.4872 4.35982
175.5 54.9237 4.06318
197.514 55.6965 5.93574
195.894 52.6212 4.18869
159.588 52.2118 4.39051
204.696 58.1356 3.99003
170.388 52.035 4.85259
181.908 51.8615 4.57209
155.61 57.6927 4.18685
167.346 56.4285 4.61269
164.898 56.0442 4.79453
168.174 55.3098 4.02401
190.098 53.8827 4.19394
184.14 55.2576 5.72471
153.306 57.9567 3.56901
196.956 52.8242 3.8385
168.12 54.1422 4.31185
188.658 54.8857 4.66591
185.022 58.7791 3.33115
160.704 54.9135 5.6271
162.162 59.8759 3.65211
185.85 55.6667 3.67179
194.382 57.0622 4.26361
171.63 51.1036 4.67565
177.786 57.4683 3.31962
180.18 56.3874 4.88667
170.802 54.8324 5.77182
168.12 53.3427 4.10562
172.638 54.5157 4.6956
175.536 58.1315 3.24771
193.572 55.7781 3.96776
193.806 52.3923 4.34778
179.604 53.2427 4.86283
190.584 56.3035 4.3493
156.762 53.7907 5.06109
165.33 53.283 5.26768
182.286 57.8615 3.73868
178.956 58.2296 3.23159
186.174 58.0162 4.14933
169.524 54.0379 4.76621
186.336 57.7438 3.28652
169.524 50.3672 4.28981
191.592 53.9709 4.47104
173.34 54.4557 5.27229
195.138 55.9226 5.63241
190.602 55.6297 4.722
192.906 54.4299 4.71203
189.666 57.2689 4.23495
171 54.1266 4.15422
167.562 50.2461 4.46365
160.452 55.8619 5.09483
171.36 56.6196 3.87375
150.606 58.021 3.85474
180.468 53.4538 4.23677
169.074 55.709 4.96672
156.51 53.6884 5.36573
196.398 55.2164 5.45027
197.622 55.1656 3.89583
185.112 58.8454 3.76176
154.782 54.5379 4.10183
172.35 57.768 3.43842
173.466 49.8146 4.51705
181.8 56.5068 4.31711
159.84 53.714 4.3481
191.34 54.9765 5.34449
187.218 54.9203 4.93063
182.034 56.2451 3.75435
170.244 56.2219 4.35237
173.376 51.9135 4.11573
179.442 57.4478 3.4694
189.846 57.7499 3.58731
166.968 58.9925 3.4636
197.064 53.2632 5.26974
181.692 55.2609 5.03786
177.876 51.8418 4.42234
198.918 52.2244 4.51293
163.962 53.597 4.66874
172.134 57.1077 3.66046
178.146 52.0689 4.55572
186.822 57.6455 4.33444
170.424 57.4284 3.47788
167.184 57.6627 3.75315
186.714 54.0837 3.715
177.192 49.9756 4.48386
190.458 57.2478 4.24038
